character,round,image_number,frame_id,pose_index,action,output_file,source_sha256,crop_source,crop_x,crop_y,crop_w,crop_h,output_sha256,source_replaced,manual_applied
豹拉,ROUND_1,5,54,4,下段「守線截踝」,豹拉/ROUND_1/11_下段「守線截踝」/54.webp,1fcba322d6e806b7511693b248a872e2a4453f8ce502a893ee37d7a8a288adf1,detected_or_manifest,0,248,256,264,c6e9a19e551da5d3e2d8d48cefbc726e0953d274b5364ea513d7bca83eacdb61,False,False
豹拉,ROUND_1,5,55,5,下段「守線截踝」,豹拉/ROUND_1/11_下段「守線截踝」/55.webp,1fcba322d6e806b7511693b248a872e2a4453f8ce502a893ee37d7a8a288adf1,detected_or_manifest,256,248,264,264,e1da3658ec1aa7a3210928d4cbb478f7de5ef301f9183f28076ac1e34cfc0dce,False,False
豹拉,ROUND_1,5,56,6,下段「守線截踝」,豹拉/ROUND_1/11_下段「守線截踝」/56.webp,1fcba322d6e806b7511693b248a872e2a4453f8ce502a893ee37d7a8a288adf1,detected_or_manifest,520,248,248,264,005e093d78f8a3ac61adb4d537a9fd6cb2bcb72d6729ec76d3062162294808dc,False,False
豹拉,ROUND_1,6,61,1,空中攻擊「回身斷後爪」,豹拉/ROUND_1/12_空中攻擊「回身斷後爪」/61.webp,790401c80a7f38a9e803813153719d26ebae4f390e93d03069bcfebba75a834f,detected_or_manifest,20,4,233,249,d60b3e04753792c991f3affa8b27682717f5be05d107cc085f341e12610f1067,False,False
豹拉,ROUND_1,6,63,3,空中攻擊「回身斷後爪」,豹拉/ROUND_1/12_空中攻擊「回身斷後爪」/63.webp,790401c80a7f38a9e803813153719d26ebae4f390e93d03069bcfebba75a834f,detected_or_manifest,520,14,236,242,85c0c0fa4ffe8bc2c1b09f3986b70ee7c3a5116cc1112d715b88ea0cd9288d41,False,False
豹拉,ROUND_1,6,66,6,空中攻擊「回身斷後爪」,豹拉/ROUND_1/12_空中攻擊「回身斷後爪」/66.webp,790401c80a7f38a9e803813153719d26ebae4f390e93d03069bcfebba75a834f,detected_or_manifest,533,263,228,241,7e148259617c017bac8678143bbbd2fa41ff255af2410d776ca179c7b1a3735b,False,False
豹拉,ROUND_1,7,71,1,站防「我不走」,豹拉/ROUND_1/13_站防「我不走」/71.webp,269a8a122c441419c93a231f315c911a597073d2348a6ccc44d21e9215c74408,detected_or_manifest,23,6,230,248,e5268f29dbcf3b96c5cb4eb1e9ef97f4247c094e14a4acace19f07416051ac7d,False,False
豹拉,ROUND_1,7,73,3,輕防禦硬直,豹拉/ROUND_1/15_輕防禦硬直/73.webp,269a8a122c441419c93a231f315c911a597073d2348a6ccc44d21e9215c74408,detected_or_manifest,526,8,226,248,4e423978aa050da17cc7dbbb8fa75c986d6a37f113b84298a862e6aa2a8f2bc7,False,False
豹拉,ROUND_2,3,31,1,開始蓄力,豹拉/ROUND_2/08_開始蓄力/31.webp,2e1e44f3e3c936fcb7458d96d3aafe1b0ded09419fd8f597c10dd2513dbf3013,detected_or_manifest,30,4,222,246,793165a499ca7acf86c8c06c2330e25427870d09ad4916b141aaa9eea4eb766b,False,False
豹拉,ROUND_2,3,32,2,蓄力維持,豹拉/ROUND_2/09_蓄力維持/32.webp,2e1e44f3e3c936fcb7458d96d3aafe1b0ded09419fd8f597c10dd2513dbf3013,detected_or_manifest,256,7,220,250,e63eb77cf04008a0424e1130c51958ebbdb043ecbb1ee5918d263fd4b58a3a03,False,False
豹拉,ROUND_2,3,33,3,蓄力維持,豹拉/ROUND_2/09_蓄力維持/33.webp,2e1e44f3e3c936fcb7458d96d3aafe1b0ded09419fd8f597c10dd2513dbf3013,detected_or_manifest,541,13,220,243,afc2d34a04d3b531766ca648edcbb7432eb953a899ce75e46b2c3d5d2d363f69,False,False
豹拉,ROUND_2,4,43,3,Lv1「護身」成功,豹拉/ROUND_2/13_Lv1「護身」成功/43.webp,69bd5f8848e58956841073502998e60db1da5cc350feac6d5692c4bd5e06f314,detected_or_manifest,524,15,219,228,3586975de9d8f9d1374668df662b5fbf0bd7d92afec9a7843cceaaab39f4d61e,False,False
豹拉,ROUND_2,5,53,3,Lv3 對 Strike 反擊,豹拉/ROUND_2/15_Lv3_對_Strike_反擊/53.webp,72087ee2f63d15ef12ffcb3c7eb6cdf9c5a563ef10be3de49a74189594e83416,detected_or_manifest,531,10,229,243,d75e13c961598029034838c51bb1c2aa646d35129b3390073d75918234a0c527,False,False
豹拉,ROUND_2,8,81,1,「巨大記憶怪物幻影」,豹拉/ROUND_2/31_「巨大記憶怪物幻影」/81.webp,f77165e22d389b3c28816f4fd954e43a0354f017fcd5ab4271a0e5a51ac51bba,detected_or_manifest,0,0,956,538,22d73f6139022c36e5803382877ad52179f214626c331e8332cf9f553d1ce1be,False,False
Alien Meow,ROUND_1,1,11,1,待機／天線掃描呼吸,Alien Meow/ROUND_1/01_待機_天線掃描呼吸/11.webp,1dfa32bf56bf62d7b783fdf276b72de05752c7907f94dfb7add11b9c8bf73fcb,detected_or_manifest,0,0,256,256,b5a549a09201c0d179d26a814cdb3214af936d3c82a933c6d65a1367afc32c36,False,False
Alien Meow,ROUND_1,1,13,3,待機／天線掃描呼吸,Alien Meow/ROUND_1/01_待機_天線掃描呼吸/13.webp,1dfa32bf56bf62d7b783fdf276b72de05752c7907f94dfb7add11b9c8bf73fcb,manual,553,0,193,249,db1266feea4b018911e325618d2255e221a220dc508199361cd9f752bda3e54a,False,True
Alien Meow,ROUND_1,1,14,4,前走,Alien Meow/ROUND_1/02_前走/14.webp,1dfa32bf56bf62d7b783fdf276b72de05752c7907f94dfb7add11b9c8bf73fcb,detected_or_manifest,0,256,256,256,08ce11e023c3ddb5ab3bf0fb5d8bc9305dd1a9aa0ac666f01d35e759e621f0ba,False,False
Alien Meow,ROUND_1,1,17,7,後走,Alien Meow/ROUND_1/03_後走/17.webp,1dfa32bf56bf62d7b783fdf276b72de05752c7907f94dfb7add11b9c8bf73fcb,manual,0,498,279,270,9ed81fd579e93af226853592d9671fdb832cba65f9d4e523128e0c80bbb7fd32,False,True
Alien Meow,ROUND_1,1,18,8,後走,Alien Meow/ROUND_1/03_後走/18.webp,1dfa32bf56bf62d7b783fdf276b72de05752c7907f94dfb7add11b9c8bf73fcb,manual,284,509,267,259,f342db87f04661bea3fa43c16e3939e8cc294b83608ea47dfa28fde6d5a8e493,False,True
Alien Meow,ROUND_1,1,19,9,後走,Alien Meow/ROUND_1/03_後走/19.webp,1dfa32bf56bf62d7b783fdf276b72de05752c7907f94dfb7add11b9c8bf73fcb,manual,522,483,229,270,42a0141995cde2259d5ae802fa7f5ea69d62cc1adcb7a36e3af119b0c2c42d94,False,True
Alien Meow,ROUND_1,2,21,1,蹲下,Alien Meow/ROUND_1/04_蹲下/21.webp,306fa5c2f5cee61c894c2bd88f8f06240faf9f73dfb5455f730e3cf0cab39337,detected_or_manifest,0,33,275,199,6f8850903fcd81d8c9b3016a40cc9afdf90d471c1546511309510652f0a289e6,False,False
Alien Meow,ROUND_1,2,22,2,跳躍預備,Alien Meow/ROUND_1/05_跳躍預備/22.webp,306fa5c2f5cee61c894c2bd88f8f06240faf9f73dfb5455f730e3cf0cab39337,detected_or_manifest,262,23,242,228,3194fc9570cb611b66869e95c1c858db614f28d4da275169fd16d3f776f64572,False,False
Alien Meow,ROUND_1,2,23,3,起跳,Alien Meow/ROUND_1/06_起跳/23.webp,306fa5c2f5cee61c894c2bd88f8f06240faf9f73dfb5455f730e3cf0cab39337,manual,519,0,231,289,1e8a4d481eb3b41ec50a9a20583b770f8d7fd8fd3e56cb2d6af53f45c2f13b52,False,True
Alien Meow,ROUND_1,2,24,4,空中上升／頂點,Alien Meow/ROUND_1/07_空中上升_頂點/24.webp,306fa5c2f5cee61c894c2bd88f8f06240faf9f73dfb5455f730e3cf0cab39337,detected_or_manifest,0,240,252,272,c727b26cdc4597d39ef71206a73dd4eb9633fc48b33191b31e7ce6d30ba785e8,False,False
Alien Meow,ROUND_1,2,25,5,下降,Alien Meow/ROUND_1/08_下降/25.webp,306fa5c2f5cee61c894c2bd88f8f06240faf9f73dfb5455f730e3cf0cab39337,manual,257,260,259,252,893f95f49e8af51a08f1c4fd8b6e882bd0a1896eb9caae17e52a75e14c87b983,False,True
Alien Meow,ROUND_1,3,32,2,前衝爆發,Alien Meow/ROUND_1/11_前衝爆發/32.webp,3a31919d873941bd998457af380eb5b99b5353dce4d96f13c5d6e554e4476965,detected_or_manifest,250,0,294,232,f95a59af4660c4a8814d7188cc94e65d5dcb578225dc43c3c819ea5ad0905fc6,False,False
Alien Meow,ROUND_1,3,33,3,前衝煞停,Alien Meow/ROUND_1/12_前衝煞停/33.webp,3a31919d873941bd998457af380eb5b99b5353dce4d96f13c5d6e554e4476965,detected_or_manifest,534,24,234,223,1543d276515aeed393f2e11924ffd0643987f43d1f2fea19afe9965da1bd52c1,False,False
Alien Meow,ROUND_1,4,41,1,輕攻「訊號校正」,Alien Meow/ROUND_1/16_輕攻「訊號校正」/41.webp,664d85e2b6250a133d00d31def6f0f6ad3b950699c5e2107c565ff8bb8166a83,detected_or_manifest,9,0,234,249,266411b9b3cbb17701af3db194ffe8ea1933272ea1f3d7dea4923cba56e5f293,False,False
Alien Meow,ROUND_1,4,42,2,輕攻「訊號校正」,Alien Meow/ROUND_1/16_輕攻「訊號校正」/42.webp,664d85e2b6250a133d00d31def6f0f6ad3b950699c5e2107c565ff8bb8166a83,detected_or_manifest,255,0,249,244,0728253a3307a60e2cdb15efc3e47de0384387876f1a78bf6a79f66ef932cef0,False,False
Alien Meow,ROUND_1,4,43,3,輕攻「訊號校正」,Alien Meow/ROUND_1/16_輕攻「訊號校正」/43.webp,664d85e2b6250a133d00d31def6f0f6ad3b950699c5e2107c565ff8bb8166a83,manual,519,15,228,221,62b5bf4066bb86b367f24e3fc687a6f5481ce1b2588a4c81d4527219e5d5b802,False,True
Alien Meow,ROUND_1,4,44,4,輕攻「訊號校正」,Alien Meow/ROUND_1/16_輕攻「訊號校正」/44.webp,664d85e2b6250a133d00d31def6f0f6ad3b950699c5e2107c565ff8bb8166a83,detected_or_manifest,0,256,256,256,422e5991fc78c75b0107092a52f2255a10d2be4589e11916eb9c337a4241a27d,False,False
Alien Meow,ROUND_1,4,45,5,輕攻「訊號校正」,Alien Meow/ROUND_1/16_輕攻「訊號校正」/45.webp,664d85e2b6250a133d00d31def6f0f6ad3b950699c5e2107c565ff8bb8166a83,detected_or_manifest,256,256,256,256,763dc7dc236af9d4abea6fcea671e4454634982f2b0e22409cc2366d0be1775e,False,False
Alien Meow,ROUND_1,4,46,6,輕攻「訊號校正」,Alien Meow/ROUND_1/16_輕攻「訊號校正」/46.webp,664d85e2b6250a133d00d31def6f0f6ad3b950699c5e2107c565ff8bb8166a83,manual,513,250,230,246,3dc79f6259ec771a2ba99737d9343506475320a6801ddf474623f4a41b47753e,False,True
Alien Meow,ROUND_1,5,52,2,重攻「水平掃描」,Alien Meow/ROUND_1/17_重攻「水平掃描」/52.webp,3e6b488ea21e5cfbebf2f1660f7232fd9e7d726614265ba27e26da8cd649e397,detected_or_manifest,256,0,256,256,4037b46955c5cfb27d28c91e3958b7c9fff542527549b195e6795494a9f70263,False,False
Alien Meow,ROUND_1,5,53,3,重攻「水平掃描」,Alien Meow/ROUND_1/17_重攻「水平掃描」/53.webp,3e6b488ea21e5cfbebf2f1660f7232fd9e7d726614265ba27e26da8cd649e397,detected_or_manifest,512,0,256,256,778dbe156719e1d1c33c6d80722457e406b0c107fa65b283eebc2b856b464f0a,False,False
Alien Meow,ROUND_1,5,54,4,重攻「水平掃描」,Alien Meow/ROUND_1/17_重攻「水平掃描」/54.webp,3e6b488ea21e5cfbebf2f1660f7232fd9e7d726614265ba27e26da8cd649e397,manual,0,246,271,247,2a21ce2647170a4706075c97d386476edb8c9bf20d94c6ae215c01e72c254f4b,False,True
Alien Meow,ROUND_1,5,55,5,重攻「水平掃描」,Alien Meow/ROUND_1/17_重攻「水平掃描」/55.webp,3e6b488ea21e5cfbebf2f1660f7232fd9e7d726614265ba27e26da8cd649e397,manual,269,257,233,233,4c35fb590e06fca0f7cc6a118620bafa2d3e483c43627fe833f491c27128fbde,False,True
Alien Meow,ROUND_1,5,56,6,重攻「水平掃描」,Alien Meow/ROUND_1/17_重攻「水平掃描」/56.webp,3e6b488ea21e5cfbebf2f1660f7232fd9e7d726614265ba27e26da8cd649e397,detected_or_manifest,512,256,256,256,c410bca5419d7299421513149d3ebb126b9d98c96b5ebcb72114b550eaea1d96,False,False
Alien Meow,ROUND_1,6,64,4,下段「地表斷訊脈衝」,Alien Meow/ROUND_1/18_下段「地表斷訊脈衝」/64.webp,e362c9f03d4186d7d3f68d9442ffe2b2f1a2074d8253a42d63f2fe794080f23c,detected_or_manifest,0,259,269,239,d77f8e1230965572756d9fe197a48ddce1fb7dbb4402ccd77bcbd79a71e56fa9,False,False
Alien Meow,ROUND_1,6,65,5,下段「地表斷訊脈衝」,Alien Meow/ROUND_1/18_下段「地表斷訊脈衝」/65.webp,e362c9f03d4186d7d3f68d9442ffe2b2f1a2074d8253a42d63f2fe794080f23c,detected_or_manifest,270,269,247,234,f401f107dc5eafebb20d98a7654a1e3d3ad1be6ba0b9a0a142bc012dca2aa8a9,False,False
Alien Meow,ROUND_1,7,73,3,空中攻擊「空域掃描墜擊」,Alien Meow/ROUND_1/19_空中攻擊「空域掃描墜擊」/73.webp,8dad18e1b81d591cd65311e82bcc0ace9073fb731dc023e9161279d65a8ba1d5,detected_or_manifest,514,47,254,203,fb795e991ad2557b2e607bc53881cb193bfa743f63a35343914721a2b9b001a9,False,False
Alien Meow,ROUND_1,7,74,4,空中攻擊「空域掃描墜擊」,Alien Meow/ROUND_1/19_空中攻擊「空域掃描墜擊」/74.webp,8dad18e1b81d591cd65311e82bcc0ace9073fb731dc023e9161279d65a8ba1d5,detected_or_manifest,0,240,283,261,dc70f6dfe3ab402a4816bc1d6ffa27b909a0ce8556b5283183261f4a6239c59e,False,False
Alien Meow,ROUND_1,7,75,5,空中攻擊「空域掃描墜擊」,Alien Meow/ROUND_1/19_空中攻擊「空域掃描墜擊」/75.webp,8dad18e1b81d591cd65311e82bcc0ace9073fb731dc023e9161279d65a8ba1d5,detected_or_manifest,259,244,262,268,50f15215f6af1dd2a00e3b9f6526e974622a2100f88cbc4fa3d480adfd69f55d,False,False
Alien Meow,ROUND_1,8,81,1,站防「訊號屏障」,Alien Meow/ROUND_1/20_站防「訊號屏障」/81.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,detected_or_manifest,0,0,256,256,6c422eb1c897581ad4ec9f1181d2dad03340cf436b48200512e2679749e3e8b7,False,False
Alien Meow,ROUND_1,8,82,2,站防硬直,Alien Meow/ROUND_1/21_站防硬直/82.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,detected_or_manifest,256,0,256,256,f048711091b4f6bb07d2b2cd0076580954d20fa12eb750e645a84cdf523976f7,False,False
Alien Meow,ROUND_1,8,83,3,站防恢復,Alien Meow/ROUND_1/22_站防恢復/83.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,detected_or_manifest,512,0,256,256,cc10cdd99b1ac423df03bf022eab66d10828792191a4283e76fef353681e071f,False,False
Alien Meow,ROUND_1,8,84,4,蹲防「訊號屏障」,Alien Meow/ROUND_1/23_蹲防「訊號屏障」/84.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,manual,0,285,250,203,f7b112ffc72d2524bfbfc2b165859ae47ba097c2ca8f207166a9f727eaec1c11,False,True
Alien Meow,ROUND_1,8,85,5,蹲防硬直,Alien Meow/ROUND_1/24_蹲防硬直/85.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,manual,256,313,261,160,4633a892ad1b7bca9056a3d8b3bc055fbc80c456ee6f73e90447195794bfc2c3,False,True
Alien Meow,ROUND_1,8,86,6,蹲防恢復,Alien Meow/ROUND_1/25_蹲防恢復/86.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,manual,519,324,249,165,cf3582011494dffd993539b68ffe05f10f88af90736b5cd77d8e362bd1693aa4,False,True
Alien Meow,ROUND_1,8,87,7,上段受擊,Alien Meow/ROUND_1/26_上段受擊/87.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,manual,0,495,261,273,980a98b00ecfc3efb8aba90d67d34857c693305730ed1b8afb564e771a49129e,False,True
Alien Meow,ROUND_1,8,88,8,中段受擊,Alien Meow/ROUND_1/27_中段受擊/88.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,manual,266,492,243,276,e2067a8d97a1ae3b60d839e6b78812004a5cb27d3f06bc61f5c1c665a5cd2048,False,True
Alien Meow,ROUND_1,8,89,9,下段受擊,Alien Meow/ROUND_1/28_下段受擊/89.webp,d18d6adfe5796fcde895c59bc64a77ee22800eab351287fafa19b0fa1710b1e5,manual,520,501,245,267,c0e40a95946febba46ee501ec4d36fa49faf9031776adbd3fa2d512fd7d464df,False,True
Alien Meow,ROUND_1,9,91,1,輕攻天線命中火花,Alien Meow/ROUND_1/29_輕攻天線命中火花/91.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,detected_or_manifest,0,0,256,256,42b8354d6bbe14bfb9c5df7c120422ccf1193776065716d466cf6b5b6dd960e2,False,False
Alien Meow,ROUND_1,9,92,2,輕攻 Pushback 特效,Alien Meow/ROUND_1/30_輕攻_Pushback_特效/92.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,detected_or_manifest,256,0,256,256,1ca546555131796a5c8d6546e695a75444e09229f8571946522c07b78620ae53,False,False
Alien Meow,ROUND_1,9,93,3,重攻掃描發射閘,Alien Meow/ROUND_1/31_重攻掃描發射閘/93.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,detected_or_manifest,512,0,256,256,21780435521781c28c1209d184b6f762077fe9270dd2e7dd4cbe6e9af961455b,False,False
Alien Meow,ROUND_1,9,94,4,「水平掃描」主掃描波,Alien Meow/ROUND_1/32_「水平掃描」主掃描波/94.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,detected_or_manifest,0,256,256,256,5d2134f8f299f1080b200892ad912743e1e4f2027fdeb6ab1d109963f60572f3,False,False
Alien Meow,ROUND_1,9,95,5,重攻命中爆訊號,Alien Meow/ROUND_1/33_重攻命中爆訊號/95.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,manual,261,297,249,165,5d520804fa899da2c4fba86d65f9c1e3a10908a2364ca29865fbef8628a8ff43,False,True
Alien Meow,ROUND_1,9,96,6,「地表斷訊脈衝」地面波,Alien Meow/ROUND_1/34_「地表斷訊脈衝」地面波/96.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,manual,517,360,251,114,b3c8bb114cc0101d29c8e1b5e9d078c4cfefbaa84b8699bc5223b803cd721405,False,True
Alien Meow,ROUND_1,9,97,7,地面波 Counter Hit 推退特效,Alien Meow/ROUND_1/35_地面波_Counter_Hit_推退特效/97.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,manual,0,541,264,226,5e920e433ab2a552e99e6e78fd4d71f31b6624bec474491348a79a231b475652,False,True
Alien Meow,ROUND_1,9,98,8,空域掃描前向扇形波,Alien Meow/ROUND_1/36_空域掃描前向扇形波/98.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,manual,270,502,241,233,743d3fe557297975962f28293de7123347fa0ec639c3f2b46eef6e8529c269ee,False,True
Alien Meow,ROUND_1,9,99,9,空域掃描斜下扇形波,Alien Meow/ROUND_1/37_空域掃描斜下扇形波/99.webp,1f1b67545557b78147730800b657143a6b80635386ec84f50494ad33b1baecae,manual,533,519,235,249,ebdb5d50c7e9c41ff4c630342c66685387b281b08dd26ec3fa88b4d0bc8a962f,False,True
Alien Meow,ROUND_2,1,11,1,投技「UFO 回收程序」,Alien Meow/ROUND_2/01_投技「UFO_回收程序」/11.webp,4e4533ac2ed257c9d6f8f4cb3be66ff00e86ccca6dc8aa896c63a2a6052f02c5,detected_or_manifest,0,66,267,316,4b4730fc21b71eebc25f53f5412e9c779cbabfcec6fedcac211aedd91e6c0914,False,False
Alien Meow,ROUND_2,1,13,3,投技「UFO 回收程序」,Alien Meow/ROUND_2/01_投技「UFO_回收程序」/13.webp,4e4533ac2ed257c9d6f8f4cb3be66ff00e86ccca6dc8aa896c63a2a6052f02c5,detected_or_manifest,535,0,233,387,060c51fa1f24afbc49d01ecd0f7c8117de55834c7ebd51b801f7bdf8f4a25d03,False,False
Alien Meow,ROUND_2,1,14,4,投技「UFO 回收程序」,Alien Meow/ROUND_2/01_投技「UFO_回收程序」/14.webp,4e4533ac2ed257c9d6f8f4cb3be66ff00e86ccca6dc8aa896c63a2a6052f02c5,detected_or_manifest,0,384,256,384,9ce6c4638086281a1e2f1832b2b787eac81ec4c89e29291b6bd1ca3400ffa94e,False,False
Alien Meow,ROUND_2,1,15,5,投技「UFO 回收程序」,Alien Meow/ROUND_2/01_投技「UFO_回收程序」/15.webp,4e4533ac2ed257c9d6f8f4cb3be66ff00e86ccca6dc8aa896c63a2a6052f02c5,detected_or_manifest,256,384,256,384,1f8db3e933e7e0d9cfd5a36aadd4e1fcbd0bb51f2da5ea066989cdcaf623ff37,False,False
Alien Meow,ROUND_2,2,21,1,被抓反應,Alien Meow/ROUND_2/02_被抓反應/21.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,0,0,272,300,a241c36cdb0be719c26f6a7eb0b76fac52d8cac2e6e04a19861a85f706a3c3c3,False,True
Alien Meow,ROUND_2,2,22,2,被摔飛,Alien Meow/ROUND_2/03_被摔飛/22.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,260,13,281,205,7376cde4680ffbc7554e7368baba0de86e3df84d6077d2475a7f211e8cd3345d,False,True
Alien Meow,ROUND_2,2,23,3,倒地撞擊,Alien Meow/ROUND_2/04_倒地撞擊/23.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,525,113,243,157,3da24167ec22ebff8e8d364a3cc9e7f92eb663914ebc339ed21b8a0de7ed1e93,False,True
Alien Meow,ROUND_2,2,24,4,倒地 Hold,Alien Meow/ROUND_2/05_倒地_Hold/24.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,0,314,279,163,081077b72157b126eea9fc09afe757e26900329877c2c60776b634a9a28ffdc0,False,True
Alien Meow,ROUND_2,2,25,5,起身開始,Alien Meow/ROUND_2/06_起身開始/25.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,277,249,245,230,68658dbe6c2e3576478ebcd27d8071914a47b6ed59885e52d51b5e35c07b42de,False,True
Alien Meow,ROUND_2,2,26,6,低姿起身,Alien Meow/ROUND_2/07_低姿起身/26.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,530,288,238,208,1127d5adfae2727ff0d12e1c7f2d815fc54a4c0e287c60157d47be471c77eb00,False,True
Alien Meow,ROUND_2,2,27,7,完全起身,Alien Meow/ROUND_2/08_完全起身/27.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,0,495,231,273,8ac1a2c633081c41da054770eacc1978e0950dba3055d3f3f66bb086e5fd5b9a,False,True
Alien Meow,ROUND_2,2,28,8,KO 倒下,Alien Meow/ROUND_2/09_KO_倒下/28.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,232,485,289,283,51d9f3cfe64c21a53d31365fd8922677240d116ec85e9352121d0fac423772f8,False,True
Alien Meow,ROUND_2,2,29,9,KO Hold,Alien Meow/ROUND_2/10_KO_Hold/29.webp,a7c225590f4257d93fb93fbe63acab65f7229f1a4a160b21d8585d35ea4ee9d1,manual,512,546,256,212,cab5627cd07883186cad0721f4cd3b15ee1aec195a15fc0d5b7c71eac628bea9,False,True
Alien Meow,ROUND_2,3,31,1,開始蓄力,Alien Meow/ROUND_2/11_開始蓄力/31.webp,1ed73c3cc4fc7a3998ad3d47b33437599c15850e3f1f6a2442f8962890f9c009,detected_or_manifest,0,0,256,384,58096906181c5b68afce55853d2b72a2834db28a35c969306d564b59a4617f71,False,False
Alien Meow,ROUND_2,3,32,2,蓄力維持,Alien Meow/ROUND_2/12_蓄力維持/32.webp,1ed73c3cc4fc7a3998ad3d47b33437599c15850e3f1f6a2442f8962890f9c009,detected_or_manifest,256,0,256,384,1d15db23dd729cdb138794a0a708cd24972e6136a77a5835499573163b6088a9,False,False
Alien Meow,ROUND_2,3,33,3,高蓄力,Alien Meow/ROUND_2/13_高蓄力/33.webp,1ed73c3cc4fc7a3998ad3d47b33437599c15850e3f1f6a2442f8962890f9c009,detected_or_manifest,526,15,242,366,f904a04a15247f3b689bdf97933e8996d46e31346e6e5360ec6177da082145f0,False,False
Alien Meow,ROUND_2,3,34,4,掃描波釋放,Alien Meow/ROUND_2/14_掃描波釋放/34.webp,1ed73c3cc4fc7a3998ad3d47b33437599c15850e3f1f6a2442f8962890f9c009,manual,0,424,307,300,2e0f18c23f8fc1d274defe64a7d80d85042653d27bbd9ee5f3426a1ef21f860d,False,True
Alien Meow,ROUND_2,3,35,5,發射後座,Alien Meow/ROUND_2/15_發射後座/35.webp,1ed73c3cc4fc7a3998ad3d47b33437599c15850e3f1f6a2442f8962890f9c009,manual,306,431,238,319,8796ef9d0738eb897adeaf474f627a166a547b1ee618b74005c3ec48a854109c,False,True
Alien Meow,ROUND_2,3,36,6,收招,Alien Meow/ROUND_2/16_收招/36.webp,1ed73c3cc4fc7a3998ad3d47b33437599c15850e3f1f6a2442f8962890f9c009,manual,536,395,222,356,97ce8d1c2e562e33b26f198cd79fcc12a00b3602eb464eeceb6bae0315eb065e,False,True
Alien Meow,ROUND_2,4,41,1,Lv1「局部掃描」,Alien Meow/ROUND_2/17_Lv1「局部掃描」/41.webp,66d0a134077544ea24f84e0ce9a7c22278980bd81f26ad410d8d43965e209193,detected_or_manifest,0,0,256,256,c8efd0b9f489154f7c3799376330e496fc71a01c496388717abdb7aeea6f068c,False,False
Alien Meow,ROUND_2,4,42,2,Lv1「局部掃描」,Alien Meow/ROUND_2/17_Lv1「局部掃描」/42.webp,66d0a134077544ea24f84e0ce9a7c22278980bd81f26ad410d8d43965e209193,manual,220,54,306,178,0324c73f60bc3c484c62e6d12d2ac93465ff8e29bc447fc361be48d53f788a44,False,True
Alien Meow,ROUND_2,4,43,3,Lv1「局部掃描」,Alien Meow/ROUND_2/17_Lv1「局部掃描」/43.webp,66d0a134077544ea24f84e0ce9a7c22278980bd81f26ad410d8d43965e209193,manual,526,0,242,246,68116bffaea0f9d84d1cfe5124f2966228f263d7d5ed8bb8264009532da8e602,False,True
Alien Meow,ROUND_2,4,44,4,Lv2「廣域掃描」,Alien Meow/ROUND_2/18_Lv2「廣域掃描」/44.webp,66d0a134077544ea24f84e0ce9a7c22278980bd81f26ad410d8d43965e209193,manual,19,267,212,198,2aacc360938f27760cb4ccf41aa5610734e49da6c9da395a5b80dbe4c5058d08,False,True
